1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
         44,20180301,,-999,-999,    3,   0.0,   0,    9.600,   0,  -999,   2.1,    -999,   -6.4,   57.04,   -2.7,   -9.2,   -9.9,eor
         44,20180302,,-999,-999,    3,   0.0,   0,    9.817,   0,  -999,   2.2,    -999,   -6.4,   59.75,   -1.9,  -10.1,  -10.6,eor
         44,20180303,,-999,-999,    3,   0.0,   0,    9.700,   0,  -999,   2.4,    -999,   -5.1,   58.04,   -0.5,   -9.3,   -9.9,eor
         44,20180304,,-999,-999,    3,   1.9,   4,    1.800,   0,  -999,   4.2,    -999,   -0.3,   68.13,    4.0,   -4.2,   -4.7,eor
         44,20180305,,-999,-999,    3,   0.0,   0,    6.167,   0,  -999,   7.7,    -999,    5.6,   85.79,   11.0,   -0.4,   -3.6,eor
         44,20180306,,-999,-999,    3,   0.0,   0,    8.067,   0,  -999,   6.6,    -999,    3.7,   83.88,    9.8,   -0.9,   -4.4,eor
         44,20180307,,-999,-999,    3,   1.7,   4,    1.217,   0,  -999,   6.2,    -999,    2.3,   87.29,    7.8,   -0.5,   -2.7,eor
         44,20180308,,-999,-999,    3,   5.7,   4,    2.600,   0,  -999,   7.7,    -999,    4.6,   91.33,    9.5,    0.6,   -0.1,eor
         44,20180309,,-999,-999,    3,   0.9,   4,    0.600,   0,  -999,   7.2,    -999,    4.9,   83.25,    7.9,    2.7,   -1.1,eor
         44,20180310,,-999,-999,    3,   2.0,   4,    1.733,   0,  -999,  10.1,    -999,    8.6,   89.46,   15.0,    3.2,    2.4,eor
         44,20180311,,-999,-999,    3,   0.2,   4,    2.267,   0,  -999,  11.5,    -999,   10.6,   89.88,   14.6,    5.5,    1.1,eor
         44,20180312,,-999,-999,    3,   1.3,   4,    1.233,   0,  -999,  10.2,    -999,    8.5,   92.00,   13.9,    3.5,    1.0,eor
         44,20180313,,-999,-999,    3,   1.7,   4,    0.000,   0,  -999,   8.9,    -999,    6.1,   93.42,    8.9,    3.8,    3.1,eor
         44,20180314,,-999,-999,    3,   0.0,   0,    2.300,   0,  -999,   6.2,    -999,    4.1,   75.50,    7.1,    1.5,   -0.3,eor
         44,20180315,,-999,-999,    3,   0.0,   0,    8.517,   0,  -999,   6.5,    -999,    4.2,   79.13,    8.0,    1.2,   -0.1,eor
         44,20180316,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   5.2,    -999,    1.1,   77.83,    3.7,   -2.0,   -2.0,eor
         44,20180317,,-999,-999,    3,   0.0,   0,    6.033,   0,  -999,   2.5,    -999,   -2.3,   48.42,   -0.1,   -4.1,   -4.0,eor
         44,20180318,,-999,-999,    3,   0.0,   0,   11.117,   0,  -999,   2.2,    -999,   -1.9,   42.63,    1.5,   -4.8,   -5.4,eor
         44,20180319,,-999,-999,    3,   0.3,   4,   11.283,   0,  -999,   2.7,    -999,   -1.3,   50.33,    4.2,   -5.0,   -6.6,eor
         44,20180320,,-999,-999,    3,   0.0,   0,   10.833,   0,  -999,   5.1,    -999,    2.2,   72.92,    6.9,   -2.2,   -4.3,eor
         44,20180321,,-999,-999,    3,   1.4,   4,    0.700,   0,  -999,   6.0,    -999,    1.6,   88.13,    5.7,   -3.0,   -4.4,eor
         44,20180322,,-999,-999,    3,   1.1,   4,    0.083,   0,  -999,   8.1,    -999,    4.3,   97.17,    7.0,    0.6,    0.1,eor
         44,20180323,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   8.3,    -999,    5.3,   93.83,    6.9,    3.2,    3.2,eor
         44,20180324,,-999,-999,    3,   0.0,   0,    3.150,   0,  -999,   7.6,    -999,    6.8,   77.58,   10.5,    3.8,    2.9,eor
         44,20180325,,-999,-999,    3,   0.0,   0,    0.067,   0,  -999,   7.1,    -999,    7.2,   70.63,   10.6,    4.7,    4.0,eor
         44,20180326,,-999,-999,    3,   0.0,   0,    1.817,   0,  -999,   7.0,    -999,    3.3,   91.29,    7.0,    0.3,   -2.4,eor
         44,20180327,,-999,-999,    3,   0.2,   4,    5.217,   0,  -999,   6.6,    -999,    5.3,   76.79,   10.4,   -0.1,   -2.6,eor
         44,20180328,,-999,-999,    3,  13.6,   4,    0.000,   0,  -999,   8.4,    -999,    4.6,   98.17,    5.9,    0.9,    0.8,eor
         44,20180329,,-999,-999,    3,   1.9,   4,    2.850,   0,  -999,   7.4,    -999,    4.3,   89.33,    8.3,    0.8,   -2.2,eor
         44,20180330,,-999,-999,    3,   0.0,   4,    5.133,   0,  -999,   7.4,    -999,    5.9,   81.54,   11.7,    0.6,   -0.8,eor
         44,20180331,,-999,-999,    3,   0.1,   4,    0.383,   0,  -999,   7.4,    -999,    4.5,   87.83,    6.5,    0.5,   -1.5,eor
         44,20180401,,-999,-999,    3,   0.0,   0,    2.900,   0,  -999,   6.1,    -999,    2.7,   83.46,    7.6,   -0.8,   -3.2,eor
         44,20180402,,-999,-999,    3,   1.8,   4,    3.483,   0,  -999,   7.1,    -999,    5.0,   82.29,    8.9,   -1.6,   -4.8,eor
         44,20180403,,-999,-999,    3,   0.0,   0,    4.600,   0,  -999,  11.0,    -999,   12.7,   76.04,   17.5,    7.7,    6.9,eor
         44,20180404,,-999,-999,    3,   4.2,   4,    4.033,   0,  -999,  10.7,    -999,   11.9,   77.21,   15.9,    6.9,    3.9,eor
         44,20180405,,-999,-999,    3,   1.0,   4,    1.350,   0,  -999,   8.6,    -999,    6.6,   86.54,    9.7,    1.0,   -1.7,eor
         44,20180406,,-999,-999,    3,   0.0,   0,   11.933,   0,  -999,   6.3,    -999,    6.8,   67.33,   13.0,   -1.3,   -4.2,eor
         44,20180407,,-999,-999,    3,   0.0,   0,   11.933,   0,  -999,   7.7,    -999,   12.3,   54.21,   20.1,    4.9,    3.2,eor
         44,20180408,,-999,-999,    3,   0.0,   0,   10.417,   0,  -999,   9.4,    -999,   16.5,   52.92,   24.9,    8.0,    3.2,eor
         44,20180409,,-999,-999,    3,   0.0,   0,    6.817,   0,  -999,  12.2,    -999,   13.8,   77.58,   18.6,    7.1,    4.2,eor
         44,20180410,,-999,-999,    3,   0.0,   0,   10.483,   0,  -999,  11.5,    -999,   14.9,   68.75,   22.8,    8.0,    7.0,eor
         44,20180411,,-999,-999,    3,   2.4,   4,    5.783,   0,  -999,  10.0,    -999,    9.6,   83.50,   16.2,    6.5,    5.4,eor
         44,20180412,,-999,-999,    3,  13.0,   4,    2.467,   0,  -999,  11.5,    -999,   11.5,   84.79,   17.2,    6.6,    5.6,eor
         44,20180413,,-999,-999,    3,  14.1,   4,    0.117,   0,  -999,  13.7,    -999,   12.5,   94.54,   15.0,    9.3,    9.0,eor
         44,20180414,,-999,-999,    3,   0.8,   4,    0.000,   0,  -999,  10.7,    -999,    9.4,   91.08,   12.0,    6.1,    2.7,eor
         44,20180415,,-999,-999,    1,   4.5,   4,    3.083,   0,  -999,  11.7,    -999,   10.8,   90.67,   16.9,    5.4,    2.7,eor
         44,20180416,,-999,-999,    1,   0.0,   0,    5.350,   0,  -999,  12.0,    -999,   12.8,   82.67,   18.2,    6.3,    3.1,eor
         44,20180417,,-999,-999,    1,   0.0,   0,   10.617,   0,  -999,  10.5,    -999,   13.2,   72.00,   20.2,    5.6,    2.3,eor
         44,20180418,,-999,-999,    1,   0.0,   0,   12.883,   0,  -999,  11.4,    -999,   16.4,   63.96,   24.2,    7.4,    4.0,eor
         44,20180419,,-999,-999,    1,   0.0,   0,   13.000,   0,  -999,  12.4,    -999,   18.7,   59.38,   25.7,    9.5,    4.9,eor
         44,20180420,,-999,-999,    1,   0.0,   0,   12.317,   0,  -999,  12.3,    -999,   19.5,   57.83,   27.5,   11.1,    7.5,eor
         44,20180421,,-999,-999,    1,   0.0,   0,   12.550,   0,  -999,  10.5,    -999,   13.4,   70.54,   19.9,    7.5,    4.2,eor
         44,20180422,,-999,-999,    1,   1.4,   4,   11.000,   0,  -999,  11.9,    -999,   15.8,   67.14,   25.6,    6.6,    2.9,eor
         44,20180423,,-999,-999,    1,   0.0,   0,    7.000,   0,  -999,  -999,    -999,   14.0,-999,   18.0,    7.2,    3.3,eor
         44,20180424,,-999,-999,    1,   1.4,   4,    0.083,   0,  -999,  11.1,    -999,   10.9,   84.58,   13.8,    8.4,    5.7,eor
         44,20180425,,-999,-999,    1,   9.0,   4,    0.950,   0,  -999,  10.9,    -999,   10.3,   86.04,   13.7,    5.2,    2.4,eor
         44,20180426,,-999,-999,    1,   9.1,   4,    6.183,   0,  -999,   9.3,    -999,    8.8,   83.29,   12.9,    5.4,    1.4,eor
         44,20180427,,-999,-999,    1,   0.0,   0,    8.817,   0,  -999,   8.6,    -999,   10.5,   69.00,   15.3,    5.1,    3.1,eor
         44,20180428,,-999,-999,    1,   0.0,   0,    2.483,   0,  -999,  10.5,    -999,   12.4,   73.75,   17.4,    6.8,    3.0,eor
         44,20180429,,-999,-999,    1,   7.9,   4,    6.400,   0,  -999,  12.6,    -999,   13.9,   79.79,   19.1,    9.4,    6.8,eor
         44,20180430,,-999,-999,    1,   3.0,   4,    3.533,   0,  -999,  11.7,    -999,   12.6,   80.00,   16.0,    7.4,    6.6,eor
         44,20180501,,-999,-999,    1,   3.9,   4,    2.983,-999,  -999,   8.2,    -999,    7.0,   82.42,   11.3,    2.8,   -0.7,eor
         44,20180502,,-999,-999,    1,   0.0,   0,   12.767,-999,  -999,   8.2,    -999,   10.6,   65.29,   17.8,    2.2,   -1.5,eor
         44,20180503,,-999,-999,    1,   0.0,   0,    8.350,-999,  -999,   8.6,    -999,   10.8,   67.88,   15.4,    3.9,    0.3,eor
         44,20180504,,-999,-999,    1,   0.0,   0,   13.600,-999,  -999,   8.1,    -999,   10.2,   68.50,   17.8,    2.3,   -0.8,eor
         44,20180505,,-999,-999,    1,   0.0,   0,   13.717,-999,  -999,   8.4,    -999,   12.7,   60.83,   19.6,    4.6,    0.4,eor
         44,20180506,,-999,-999,    1,   0.0,   0,   14.150,-999,  -999,  10.6,    -999,   15.5,   61.92,   22.7,    6.2,    1.5,eor
         44,20180507,,-999,-999,    1,   0.0,   0,   14.200,-999,  -999,  11.0,    -999,   16.8,   60.67,   23.4,    8.5,    3.5,eor
         44,20180508,,-999,-999,    1,   0.0,   0,   14.283,-999,  -999,  11.8,    -999,   17.9,   59.50,   24.0,   10.7,    4.5,eor
         44,20180509,,-999,-999,    1,   0.0,   0,   13.500,-999,  -999,  13.5,    -999,   19.0,   62.50,   26.0,   10.4,    6.4,eor
         44,20180510,,-999,-999,    1,   1.7,   4,    5.450,-999,  -999,  13.6,    -999,   14.2,   84.08,   19.3,   10.8,    8.6,eor
         44,20180511,,-999,-999,    1,   0.0,   0,    3.717,-999,  -999,  11.8,    -999,   13.1,   79.29,   18.1,    8.8,    5.7,eor
         44,20180512,,-999,-999,    1,   0.0,   0,    8.400,-999,  -999,  13.6,    -999,   17.0,   71.08,   21.5,   11.8,   10.7,eor
         44,20180513,,-999,-999,    1,   1.1,   4,    9.350,-999,  -999,  16.4,    -999,   18.4,   78.38,   25.7,   13.1,   10.6,eor
         44,20180514,,-999,-999,    1,   0.0,   0,   11.583,-999,  -999,  12.7,    -999,   19.8,   59.04,   26.8,   11.8,    7.5,eor
         71,20161111,,-999,-999,    3,   7.0,   4,    0.000,   0,  -999,   6.7,    -999,    1.6,   97.42,    3.6,    0.0,    0.0,eor
         71,20161112,,-999,-999,    3,   0.2,   4,    0.950,   0,  -999,   6.0,    -999,    0.2,   96.79,    2.1,   -1.8,   -4.2,eor
         71,20161113,,-999,-999,    3,   0.0,   0,    0.317,   0,  -999,   5.5,    -999,   -0.8,   94.92,    1.2,   -2.5,   -4.6,eor
         71,20161114,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   4.7,    -999,   -3.3,   97.25,   -2.3,   -4.2,   -5.4,eor
         71,20161115,,-999,-999,    3,   8.6,   4,    0.467,   0,  -999,   6.1,    -999,    1.6,   87.13,    6.1,   -3.7,   -5.1,eor
         71,20161116,,-999,-999,    3,   5.8,   4,    0.000,   0,  -999,   9.8,    -999,    7.0,   97.25,    9.4,    4.3,    4.6,eor
         71,20161117,,-999,-999,    3,   0.9,   4,    0.033,   0,  -999,   9.5,    -999,    7.6,   90.71,    9.4,    5.0,    1.4,eor
         71,20161118,,-999,-999,    3,   8.5,   4,    0.567,   0,  -999,   9.1,    -999,    7.6,   86.75,   11.0,    4.2,    2.6,eor
         71,20161119,,-999,-999,    3,   2.0,   4,    0.150,   0,  -999,   7.2,    -999,    3.2,   93.13,    5.1,   -0.4,   -1.9,eor
         71,20161120,,-999,-999,    3,   0.0,   0,    6.750,   0,  -999,   6.4,    -999,    5.2,   74.50,   12.8,   -0.8,   -2.5,eor
         71,20161121,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   7.8,    -999,    9.1,   68.46,   14.9,    1.9,    0.5,eor
         71,20161122,,-999,-999,    3,   0.0,   0,    0.233,   0,  -999,   8.8,    -999,    8.5,   80.50,   14.2,    5.5,    2.4,eor
         71,20161123,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   8.9,    -999,    8.4,   81.17,   13.5,    5.2,    1.7,eor
         71,20161124,,-999,-999,    3,   0.0,   0,    1.133,   0,  -999,   7.9,    -999,    4.1,   96.63,    8.9,    2.0,    1.2,eor
         71,20161125,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   7.9,    -999,    3.6,   99.71,    4.0,    3.1,    3.1,eor
         71,20161126,,-999,-999,    3,   0.5,   4,    0.000,   0,  -999,   8.1,    -999,    4.3,   97.71,    5.7,    3.3,    3.3,eor
         71,20161127,,-999,-999,    3,   0.9,   4,    0.000,   0,  -999,   7.8,    -999,    3.8,   95.96,    5.6,    0.8,   -0.8,eor
         71,20161128,,-999,-999,    3,   0.0,   0,    7.483,   0,  -999,   4.3,    -999,   -1.6,   78.33,    0.8,   -4.6,   -6.2,eor
         71,20161129,,-999,-999,    3,   0.0,   0,    7.467,   0,  -999,   3.2,    -999,   -3.6,   69.71,    0.6,   -6.9,   -9.4,eor
         71,20161130,,-999,-999,    3,   0.0,   0,    7.450,   0,  -999,   3.8,    -999,   -1.5,   72.50,    6.6,   -8.0,  -10.1,eor
         71,20161201,,-999,-999,    3,   0.0,   0,    5.000,   0,  -999,   3.5,    -999,    1.6,   53.46,    7.8,   -3.3,   -6.2,eor
         71,20161202,,-999,-999,    3,   0.0,   4,    0.383,   0,  -999,   6.1,    -999,    1.4,   90.04,    4.1,   -2.3,   -5.8,eor
         71,20161203,,-999,-999,    3,   0.0,   0,    6.533,   0,  -999,   4.6,    -999,    0.0,   76.79,    3.5,   -3.9,   -5.7,eor
         71,20161204,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   5.0,    -999,   -2.6,   97.83,   -0.3,   -4.0,   -5.5,eor
         71,20161205,,-999,-999,    3,   0.0,   0,    7.217,   0,  -999,   5.0,    -999,   -2.1,   95.63,    3.8,   -5.8,   -6.6,eor
         71,20161206,,-999,-999,    3,   0.0,   0,    7.217,   0,  -999,   5.8,    -999,    1.3,   87.08,    9.3,   -3.2,   -5.8,eor
         71,20161207,,-999,-999,    3,   0.0,   0,    6.917,   0,  -999,   4.9,    -999,    0.3,   80.83,    8.5,   -4.2,   -7.4,eor
         71,20161208,,-999,-999,    3,   0.0,   0,    7.133,   0,  -999,   4.6,    -999,   -0.1,   77.04,    8.4,   -4.9,   -6.2,eor
         71,20161209,,-999,-999,    3,   0.0,   0,    5.650,   0,  -999,   5.1,    -999,    2.1,   72.71,   11.6,   -4.1,   -6.0,eor
         71,20161210,,-999,-999,    3,   0.0,   0,    7.133,   0,  -999,   4.8,    -999,    3.1,   67.13,   11.7,   -1.9,   -5.9,eor
         71,20161211,,-999,-999,    3,   0.7,   4,    0.000,   0,  -999,   6.8,    -999,    3.0,   89.08,    6.0,   -1.6,   -6.8,eor
         71,20161212,,-999,-999,    3,   0.0,   0,    2.267,   0,  -999,   6.6,    -999,    2.2,   91.96,    6.3,   -2.8,   -4.9,eor
         71,20161213,,-999,-999,    3,   0.0,   0,    4.133,   0,  -999,   5.8,    -999,    0.5,   91.71,    4.8,   -3.7,   -6.4,eor
         71,20161214,,-999,-999,    3,   0.0,   0,    2.000,   0,  -999,   7.1,    -999,    3.9,   87.79,    9.4,   -0.8,   -2.3,eor
         71,20161215,,-999,-999,    3,   0.0,   0,    6.800,   0,  -999,   6.2,    -999,    0.5,   97.46,    3.3,   -2.0,   -4.1,eor
         71,20161216,,-999,-999,    3,   0.0,   0,    3.517,   0,  -999,   5.5,    -999,   -1.5,   99.46,    1.1,   -4.2,   -5.7,eor
         71,20161217,,-999,-999,    3,   0.0,   0,    4.233,   0,  -999,   6.3,    -999,    1.0,   94.33,    8.7,   -5.1,   -6.3,eor
         71,20161218,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   6.3,    -999,    0.7,   98.46,    3.4,   -0.5,   -1.4,eor
         71,20161219,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   5.5,    -999,   -0.9,   95.67,    0.1,   -2.8,   -3.1,eor
         71,20161220,,-999,-999,    3,   0.0,   0,    4.283,   0,  -999,   4.9,    -999,   -2.5,   96.58,    1.3,   -5.7,   -7.0,eor
         71,20161221,,-999,-999,    3,   0.0,   0,    6.983,   0,  -999,   5.0,    -999,   -1.1,   89.46,    5.8,   -5.5,   -7.4,eor
         71,20161222,,-999,-999,    3,   0.9,   4,    6.983,   0,  -999,   4.8,    -999,   -1.9,   90.38,    5.3,   -6.4,   -7.2,eor
         71,20161223,,-999,-999,    3,   0.1,   4,    1.050,   0,  -999,   7.5,    -999,    3.5,   96.21,    6.3,    1.0,    0.1,eor
         71,20161224,,-999,-999,    3,   0.3,   4,    0.067,   0,  -999,   7.4,    -999,    4.3,   88.50,    6.7,    1.9,   -0.3,eor
         71,20161225,,-999,-999,    3,   0.0,   0,    0.067,   0,  -999,   7.4,    -999,    5.6,   80.75,    8.4,    2.6,   -0.3,eor
         71,20161226,,-999,-999,    3,   0.2,   4,    2.483,   0,  -999,   7.3,    -999,    3.0,   94.88,    6.6,   -0.6,   -2.5,eor
         71,20161227,,-999,-999,    3,   0.0,   0,    5.017,   0,  -999,   5.3,    -999,   -0.1,   88.13,    2.7,   -2.7,   -7.3,eor
         71,20161228,,-999,-999,    3,   0.0,   0,    6.617,   0,  -999,   5.0,    -999,   -1.8,   93.46,    3.8,   -4.9,   -8.7,eor
         71,20161229,,-999,-999,    3,   0.0,   0,    7.017,   0,  -999,   5.0,    -999,   -1.1,   89.54,    3.5,   -6.5,   -9.6,eor
         71,20161230,,-999,-999,    3,   0.0,   0,    7.017,   0,  -999,   4.3,    -999,   -4.0,   94.63,    1.7,   -7.9,  -10.1,eor
         71,20161231,,-999,-999,    3,   0.0,   0,    7.050,   0,  -999,   3.8,    -999,   -5.1,   90.17,    3.0,   -9.6,  -10.7,eor
         71,20170101,,-999,-999,    3,   0.0,   0,    7.117,   0,  -999,   3.8,    -999,   -4.4,   85.08,    4.2,   -9.9,  -10.8,eor
         71,20170102,,-999,-999,    3,   2.4,   4,    1.617,   0,  -999,   4.6,    -999,   -3.6,   96.46,    0.3,   -9.0,  -11.0,eor
         71,20170103,,-999,-999,    3,   0.0,   0,    6.183,   3,  -999,   4.5,    -999,   -2.7,   90.04,   -0.3,   -4.5,  -10.4,eor
         71,20170104,,-999,-999,    3,   4.6,   4,    0.000,   3,  -999,   4.9,    -999,   -1.3,   87.29,   -0.1,   -2.3,   -4.2,eor
         71,20170105,,-999,-999,    3,   3.9,   4,    0.350,  18,  -999,   4.3,    -999,   -4.5,   96.04,   -1.7,   -9.1,  -13.5,eor
         71,20170106,,-999,-999,    3,   0.0,   0,    4.833,  13,  -999,   2.4,    -999,  -11.0,   90.21,   -8.0,  -16.7,  -20.1,eor
         71,20170107,,-999,-999,    3,   1.3,   4,    1.617,  13,  -999,   2.6,    -999,   -9.0,   81.63,   -2.2,  -17.3,  -20.2,eor
         71,20170108,,-999,-999,    3,   1.1,   4,    0.000,  15,  -999,   4.9,    -999,   -2.9,   99.54,   -1.8,   -4.2,   -4.2,eor
         71,20170109,,-999,-999,    3,   0.0,   0,    0.000,  16,  -999,   4.5,    -999,   -3.2,   92.75,   -1.5,   -4.2,   -4.8,eor
         71,20170110,,-999,-999,    3,   0.9,   4,    0.000,  14,  -999,   4.8,    -999,   -2.5,   93.83,   -0.5,   -5.9,   -9.0,eor
         71,20170111,,-999,-999,    3,   2.0,   4,    0.733,  11,  -999,   5.7,    -999,    0.1,   92.67,    2.8,   -2.1,   -3.4,eor
         71,20170112,,-999,-999,    3,   5.7,   4,    0.000,   9,  -999,   6.6,    -999,    2.3,   92.00,    3.7,    1.0,    0.6,eor
         71,20170113,,-999,-999,    3,   2.9,   4,    0.650,   4,  -999,   4.7,    -999,   -1.2,   84.04,    3.9,   -4.0,   -8.9,eor
         71,20170114,,-999,-999,    3,   1.9,   4,    0.017,   3,  -999,   4.8,    -999,   -2.6,   94.63,   -1.6,   -3.9,   -3.6,eor
         71,20170115,,-999,-999,    3,   3.6,   4,    0.383,   4,  -999,   4.2,    -999,   -4.3,   94.46,   -2.5,   -6.7,   -2.8,eor
         71,20170116,,-999,-999,    3,   0.2,   4,    0.417,  11,  -999,   3.6,    -999,   -5.5,   89.33,   -4.4,   -7.1,   -9.7,eor
         71,20170117,,-999,-999,    3,   0.0,   0,    0.000,  13,  -999,   3.2,    -999,   -7.0,   87.00,   -6.2,   -8.6,   -9.3,eor
         71,20170118,,-999,-999,    3,   0.0,   0,    1.000,  13,  -999,   3.0,    -999,   -7.1,   83.13,   -6.1,   -7.9,   -8.5,eor
         71,20170119,,-999,-999,    3,   0.0,   0,    5.900,  13,  -999,   3.1,    -999,   -7.3,   86.92,   -3.6,  -10.6,  -12.1,eor
         71,20170120,,-999,-999,    3,   0.0,   0,    7.067,  13,  -999,   2.8,    -999,   -9.0,   90.75,   -4.8,  -12.3,  -13.9,eor
         71,20170121,,-999,-999,    3,   0.0,   0,    7.683,  13,  -999,   2.7,    -999,   -9.2,   88.33,   -2.0,  -14.3,  -15.1,eor
         71,20170122,,-999,-999,    3,   0.0,   0,    7.800,  12,  -999,   3.1,    -999,   -5.7,   78.21,    4.6,  -12.3,  -14.3,eor
         71,20170123,,-999,-999,    3,   0.0,   0,    7.817,  12,  -999,   2.9,    -999,   -7.6,   82.42,   -1.4,  -11.2,  -15.6,eor
         71,20170124,,-999,-999,    3,   0.0,   0,    0.000,  12,  -999,   2.9,    -999,   -9.4,   95.71,   -7.4,  -12.3,  -17.0,eor
         71,20170125,,-999,-999,    3,   0.0,   0,    0.917,  11,  -999,   2.8,    -999,   -9.6,   95.38,   -7.8,  -12.0,  -11.8,eor
         71,20170126,,-999,-999,    3,   0.0,   0,    0.000,  11,  -999,   3.6,    -999,   -7.0,   98.29,   -6.0,   -8.0,   -9.2,eor
         71,20170127,,-999,-999,    3,   0.0,   0,    7.617,  11,  -999,   4.1,    -999,   -2.3,   82.29,    6.5,   -8.9,  -10.2,eor
         71,20170128,,-999,-999,    3,   0.0,   0,    7.850,   9,  -999,   4.1,    -999,    1.4,   65.58,   11.0,   -6.5,   -7.9,eor
         71,20170129,,-999,-999,    3,   0.0,   0,    6.600,   5,  -999,   5.2,    -999,    1.1,   78.50,    8.8,   -4.7,   -6.6,eor
         71,20170130,,-999,-999,    3,   6.0,   4,    0.000,   3,  -999,   6.8,    -999,    3.4,   86.54,    5.5,   -1.2,   -2.5,eor
         71,20170131,,-999,-999,    3,   9.2,   4,    0.000,   2,  -999,   8.2,    -999,    4.4,   97.25,    6.0,    1.0,    0.9,eor
         71,20170201,,-999,-999,    3,   0.3,   4,    0.000,   0,  -999,   7.2,    -999,    2.2,  100.00,    5.1,    0.2,   -0.6,eor
         71,20170202,,-999,-999,    3,   0.0,   4,    5.600,   0,  -999,   7.7,    -999,    3.8,   95.79,    9.0,    1.0,    0.5,eor
         71,20170203,,-999,-999,    3,   0.0,   0,    3.867,   0,  -999,   7.7,    -999,    5.7,   84.38,    9.1,    2.6,    1.9,eor
         71,20170204,,-999,-999,    3,   0.3,   4,    1.217,   0,  -999,   6.3,    -999,    3.0,   84.21,    7.4,   -1.6,   -2.9,eor
         71,20170205,,-999,-999,    3,   1.6,   4,    0.000,   0,  -999,   5.9,    -999,    2.0,   83.46,    5.6,   -1.4,   -3.5,eor
         71,20170206,,-999,-999,    3,   0.0,   0,    0.983,   0,  -999,   6.4,    -999,    1.5,   93.92,    3.6,    0.0,   -2.0,eor
         71,20170207,,-999,-999,    3,   0.2,   4,    0.000,   0,  -999,   5.8,    -999,    0.3,   93.25,    3.0,   -2.6,   -4.4,eor
         71,20170208,,-999,-999,    3,   0.0,   0,    0.700,   0,  -999,   5.6,    -999,    0.8,   86.50,    4.0,   -2.8,   -4.9,eor
         71,20170209,,-999,-999,    3,   0.0,   0,    0.700,   0,  -999,   4.2,    -999,   -3.3,   88.25,   -2.5,   -4.5,   -7.6,eor
         71,20170210,,-999,-999,    3,   0.0,   4,    0.033,   0,  -999,   5.0,    -999,   -1.8,   92.71,    1.4,   -3.9,   -3.7,eor
         71,20170211,,-999,-999,    3,   0.0,   0,    7.817,   0,  -999,   5.5,    -999,    0.8,   86.96,    6.7,   -3.3,   -4.9,eor
         71,20170212,,-999,-999,    3,   0.0,   0,    8.650,   0,  -999,   5.4,    -999,    0.4,   86.42,    6.4,   -2.7,   -4.5,eor
         71,20170213,,-999,-999,    3,   0.0,   0,    0.050,   0,  -999,   5.1,    -999,   -1.8,   96.21,   -0.5,   -2.9,   -4.3,eor
         71,20170214,,-999,-999,    3,   0.0,   0,    9.300,   0,  -999,   5.4,    -999,    0.9,   84.21,    9.7,   -4.4,   -5.6,eor
         71,20170215,,-999,-999,    3,   0.0,   0,    9.700,   0,  -999,   5.3,    -999,    4.4,   67.63,   13.9,   -3.0,   -6.2,eor
         71,20170216,,-999,-999,    3,   3.6,   4,    7.550,   0,  -999,   6.6,    -999,    5.7,   74.00,   13.5,   -0.6,   -3.7,eor
         71,20170217,,-999,-999,    3,  11.0,   4,    1.700,   0,  -999,   7.4,    -999,    3.6,   93.38,    6.1,    1.8,    1.3,eor
         71,20170218,,-999,-999,    3,   0.0,   0,    1.067,   0,  -999,   6.3,    -999,    2.1,   88.46,    6.4,   -2.1,   -5.8,eor
         71,20170219,,-999,-999,    3,   0.0,   0,    6.183,   0,  -999,   5.7,    -999,    1.8,   82.71,    7.0,   -5.3,   -7.3,eor
         71,20170220,,-999,-999,    3,   3.1,   4,    0.033,   0,  -999,   7.0,    -999,    4.8,   81.38,    6.7,    3.2,    1.7,eor
         71,20170221,,-999,-999,    3,   0.1,   4,    0.000,   0,  -999,   9.4,    -999,    7.5,   90.25,    8.6,    5.7,    5.2,eor
         71,20170222,,-999,-999,    3,   0.0,   0,    0.267,   0,  -999,   8.3,    -999,    7.1,   81.83,    8.2,    6.1,    5.2,eor
         71,20170223,,-999,-999,    3,   1.0,   4,    7.967,   0,  -999,   6.0,    -999,   10.5,   51.21,   16.1,    3.4,    2.9,eor
         71,20170224,,-999,-999,    3,   3.2,   4,    1.667,   0,  -999,   5.9,    -999,    1.2,   88.88,    4.1,   -3.2,   -7.2,eor
         71,20170225,,-999,-999,    3,   0.0,   0,   10.150,   0,  -999,   4.7,    -999,    0.3,   78.63,    7.0,   -5.5,   -9.0,eor
         71,20170226,,-999,-999,    3,   0.0,   0,    2.167,   0,  -999,   5.1,    -999,    3.6,   67.63,    9.7,   -1.6,   -3.4,eor
         71,20170227,,-999,-999,    3,   8.0,   4,    9.550,   0,  -999,   5.7,    -999,    6.3,   62.67,   14.5,   -2.4,   -4.8,eor
